123665,D01D5/18,D,01D,5,18,1,11,28,0,0,0,0,0,0,0,0,0,0,0
123666,D01D5/20,D,01D,5,20,1,11,29,0,0,0,0,0,0,0,0,0,0,0
123667,D01D5/22,D,01D,5,22,1,11,30,0,0,0,0,0,0,0,0,0,0,0
123668,D01D5/23,D,01D,5,23,2,11,30,1,0,0,0,0,0,0,0,0,0,0
123669,D01D5/24,D,01D,5,24,1,11,31,0,0,0,0,0,0,0,0,0,0,0
123670,D01D5/247,D,01D,5,247,2,11,31,1,0,0,0,0,0,0,0,0,0,0
123671,D01D5/253,D,01D,5,253,1,11,32,0,0,0,0,0,0,0,0,0,0,0
123672,D01D5/26,D,01D,5,26,1,11,33,0,0,0,0,0,0,0,0,0,0,0
123673,D01D5/28,D,01D,5,28,1,11,34,0,0,0,0,0,0,0,0,0,0,0
123674,D01D5/30,D,01D,5,30,2,11,34,1,0,0,0,0,0,0,0,0,0,0
123675,D01D5/32,D,01D,5,32,3,11,34,1,1,0,0,0,0,0,0,0,0,0
123676,D01D5/34,D,01D,5,34,3,11,34,1,2,0,0,0,0,0,0,0,0,0
123677,D01D5/36,D,01D,5,36,3,11,34,1,3,0,0,0,0,0,0,0,0,0
123678,D01D5/38,D,01D,5,38,1,11,35,0,0,0,0,0,0,0,0,0,0,0
123679,D01D5/40,D,01D,5,40,1,11,36,0,0,0,0,0,0,0,0,0,0,0
123680,D01D5/42,D,01D,5,42,1,11,37,0,0,0,0,0,0,0,0,0,0,0
123681,D01D5/423,D,01D,5,423,2,11,37,1,0,0,0,0,0,0,0,0,0,0
123682,D01D5/426,D,01D,5,426,2,11,37,2,0,0,0,0,0,0,0,0,0,0
123683,D01D7/00,D,01D,7,00,0,12,37,0,0,0,0,0,0,0,0,0,0,0
123684,D01D7/02,D,01D,7,02,1,12,38,0,0,0,0,0,0,0,0,0,0,0
123685,D01D10/00,D,01D,10,00,0,13,38,0,0,0,0,0,0,0,0,0,0,0
123686,D01D10/02,D,01D,10,02,1,13,39,0,0,0,0,0,0,0,0,0,0,0
123687,D01D10/04,D,01D,10,04,1,13,40,0,0,0,0,0,0,0,0,0,0,0
123688,D01D10/0409,D,01D,10,0409,2,13,40,1,0,0,0,0,0,0,0,0,0,0
123689,D01D10/0418,D,01D,10,0418,2,13,40,2,0,0,0,0,0,0,0,0,0,0
123690,D01D10/0427,D,01D,10,0427,2,13,40,3,0,0,0,0,0,0,0,0,0,0
123691,D01D10/0436,D,01D,10,0436,2,13,40,4,0,0,0,0,0,0,0,0,0,0
123692,D01D10/0445,D,01D,10,0445,3,13,40,4,1,0,0,0,0,0,0,0,0,0
123693,D01D10/0454,D,01D,10,0454,3,13,40,4,2,0,0,0,0,0,0,0,0,0
123694,D01D10/0463,D,01D,10,0463,3,13,40,4,3,0,0,0,0,0,0,0,0,0
123695,D01D10/0472,D,01D,10,0472,3,13,40,4,4,0,0,0,0,0,0,0,0,0
123696,D01D10/0481,D,01D,10,0481,3,13,40,4,5,0,0,0,0,0,0,0,0,0
123697,D01D10/049,D,01D,10,049,2,13,40,5,0,0,0,0,0,0,0,0,0,0
123698,D01D10/06,D,01D,10,06,1,13,41,0,0,0,0,0,0,0,0,0,0,0
123699,D01D11/00,D,01D,11,00,0,14,41,0,0,0,0,0,0,0,0,0,0,0
123700,D01D11/02,D,01D,11,02,1,14,42,0,0,0,0,0,0,0,0,0,0,0
123701,D01D11/04,D,01D,11,04,1,14,43,0,0,0,0,0,0,0,0,0,0,0
123702,D01D11/06,D,01D,11,06,1,14,44,0,0,0,0,0,0,0,0,0,0,0
123703,D01D13/00,D,01D,13,00,0,15,44,0,0,0,0,0,0,0,0,0,0,0
123704,D01D13/02,D,01D,13,02,1,15,45,0,0,0,0,0,0,0,0,0,0,0
123705,D01F1/00,D,01F,1,00,0,16,45,0,0,0,0,0,0,0,0,0,0,0
123706,D01F1/02,D,01F,1,02,1,16,46,0,0,0,0,0,0,0,0,0,0,0
123707,D01F1/04,D,01F,1,04,2,16,46,1,0,0,0,0,0,0,0,0,0,0
123708,D01F1/06,D,01F,1,06,2,16,46,2,0,0,0,0,0,0,0,0,0,0
123709,D01F1/07,D,01F,1,07,2,16,46,3,0,0,0,0,0,0,0,0,0,0
123710,D01F1/08,D,01F,1,08,2,16,46,4,0,0,0,0,0,0,0,0,0,0
123711,D01F1/09,D,01F,1,09,2,16,46,5,0,0,0,0,0,0,0,0,0,0
123712,D01F1/10,D,01F,1,10,2,16,46,6,0,0,0,0,0,0,0,0,0,0
123713,D01F1/103,D,01F,1,103,3,16,46,6,1,0,0,0,0,0,0,0,0,0
123714,D01F1/106,D,01F,1,106,3,16,46,6,2,0,0,0,0,0,0,0,0,0
123715,D01F2/00,D,01F,2,00,0,17,46,0,0,0,0,0,0,0,0,0,0,0
123716,D01F2/02,D,01F,2,02,1,17,47,0,0,0,0,0,0,0,0,0,0,0
123717,D01F2/04,D,01F,2,04,2,17,47,1,0,0,0,0,0,0,0,0,0,0
